phc_id,medicine_id,week,actual,yhat,yhat_lo,yhat_hi
PHC_MUNIGUDA,ARTESUNATE,W+02,,187,156,218
PHC_MUNIGUDA,ARTESUNATE,W+03,,193,156,230
PHC_MUNIGUDA,ARTESUNATE,W+04,,199,156,242
PHC_MUNIGUDA,ARTESUNATE,W+05,,205,155,255
PHC_MUNIGUDA,ARTESUNATE,W+06,,211,155,267
PHC_MUNIGUDA,AMOXICILLIN,W-08,197,,,
PHC_MUNIGUDA,AMOXICILLIN,W-07,247,,,
PHC_MUNIGUDA,AMOXICILLIN,W-06,226,,,
PHC_MUNIGUDA,AMOXICILLIN,W-05,269,,,
PHC_MUNIGUDA,AMOXICILLIN,W-04,266,,,
PHC_MUNIGUDA,AMOXICILLIN,W-03,275,,,
PHC_MUNIGUDA,AMOXICILLIN,W-02,277,,,
PHC_MUNIGUDA,AMOXICILLIN,W-01,247,,,
PHC_MUNIGUDA,AMOXICILLIN,W+01,,253,217,289
PHC_MUNIGUDA,AMOXICILLIN,W+02,,262,218,306
PHC_MUNIGUDA,AMOXICILLIN,W+03,,270,218,322
PHC_MUNIGUDA,AMOXICILLIN,W+04,,279,218,340
PHC_MUNIGUDA,AMOXICILLIN,W+05,,287,217,357
PHC_MUNIGUDA,AMOXICILLIN,W+06,,296,217,375
PHC_MUNIGUDA,OXYTOCIN,W-08,84,,,
PHC_MUNIGUDA,OXYTOCIN,W-07,71,,,
PHC_MUNIGUDA,OXYTOCIN,W-06,89,,,
PHC_MUNIGUDA,OXYTOCIN,W-05,90,,,
PHC_MUNIGUDA,OXYTOCIN,W-04,78,,,
PHC_MUNIGUDA,OXYTOCIN,W-03,93,,,
PHC_MUNIGUDA,OXYTOCIN,W-02,87,,,
PHC_MUNIGUDA,OXYTOCIN,W-01,85,,,
PHC_MUNIGUDA,OXYTOCIN,W+01,,86,74,98
PHC_MUNIGUDA,OXYTOCIN,W+02,,89,74,104
PHC_MUNIGUDA,OXYTOCIN,W+03,,92,75,109
PHC_MUNIGUDA,OXYTOCIN,W+04,,95,75,115
PHC_MUNIGUDA,OXYTOCIN,W+05,,98,74,122
PHC_MUNIGUDA,OXYTOCIN,W+06,,101,74,128
PHC_MUNIGUDA,RABIES_VACCINE,W-08,70,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-07,61,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-06,59,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-05,63,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-04,67,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-03,78,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-02,81,,,
PHC_MUNIGUDA,RABIES_VACCINE,W-01,70,,,
PHC_MUNIGUDA,RABIES_VACCINE,W+01,,72,62,82
PHC_MUNIGUDA,RABIES_VACCINE,W+02,,74,62,86
PHC_MUNIGUDA,RABIES_VACCINE,W+03,,77,62,92
PHC_MUNIGUDA,RABIES_VACCINE,W+04,,79,62,96
PHC_MUNIGUDA,RABIES_VACCINE,W+05,,82,62,102
PHC_MUNIGUDA,RABIES_VACCINE,W+06,,84,62,106
PHC_MUNIGUDA,PARACETAMOL,W-08,406,,,
PHC_MUNIGUDA,PARACETAMOL,W-07,388,,,
PHC_MUNIGUDA,PARACETAMOL,W-06,459,,,
PHC_MUNIGUDA,PARACETAMOL,W-05,419,,,
PHC_MUNIGUDA,PARACETAMOL,W-04,472,,,
PHC_MUNIGUDA,PARACETAMOL,W-03,390,,,
PHC_MUNIGUDA,PARACETAMOL,W-02,492,,,
PHC_MUNIGUDA,PARACETAMOL,W-01,414,,,
PHC_MUNIGUDA,PARACETAMOL,W+01,,434,372,496
PHC_MUNIGUDA,PARACETAMOL,W+02,,449,373,525
PHC_MUNIGUDA,PARACETAMOL,W+03,,464,374,554
PHC_MUNIGUDA,PARACETAMOL,W+04,,478,373,583
PHC_MUNIGUDA,PARACETAMOL,W+05,,493,373,613
PHC_MUNIGUDA,PARACETAMOL,W+06,,508,371,645
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-08,58,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-07,49,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-06,48,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-05,54,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-04,59,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-03,54,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-02,60,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W-01,60,,,
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+01,,57,49,65
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+02,,59,49,69
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+03,,61,50,72
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+04,,63,50,76
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+05,,65,50,80
PHC_MUNIGUDA,SNAKE_ANTIVENOM,W+06,,67,49,85
PHC_KALYANSINGHPUR,ORS_ZINC,W-08,226,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-07,244,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-06,228,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-05,263,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-04,221,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-03,287,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-02,267,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W-01,284,,,
PHC_KALYANSINGHPUR,ORS_ZINC,W+01,,260,223,297
PHC_KALYANSINGHPUR,ORS_ZINC,W+02,,269,224,314
PHC_KALYANSINGHPUR,ORS_ZINC,W+03,,278,224,332
PHC_KALYANSINGHPUR,ORS_ZINC,W+04,,287,224,350
PHC_KALYANSINGHPUR,ORS_ZINC,W+05,,296,224,368
PHC_KALYANSINGHPUR,ORS_ZINC,W+06,,304,222,386
PHC_KALYANSINGHPUR,ARTESUNATE,W-08,139,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-07,139,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-06,130,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-05,122,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-04,147,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-03,138,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-02,140,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W-01,162,,,
PHC_KALYANSINGHPUR,ARTESUNATE,W+01,,144,124,164
PHC_KALYANSINGHPUR,ARTESUNATE,W+02,,149,124,174
PHC_KALYANSINGHPUR,ARTESUNATE,W+03,,154,124,184
PHC_KALYANSINGHPUR,ARTESUNATE,W+04,,159,125,193
PHC_KALYANSINGHPUR,ARTESUNATE,W+05,,164,124,204
PHC_KALYANSINGHPUR,ARTESUNATE,W+06,,169,124,214
PHC_KALYANSINGHPUR,AMOXICILLIN,W-08,193,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-07,176,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-06,180,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-05,189,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-04,192,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-03,191,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-02,186,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W-01,205,,,
PHC_KALYANSINGHPUR,AMOXICILLIN,W+01,,202,173,231
PHC_KALYANSINGHPUR,AMOXICILLIN,W+02,,209,174,244
PHC_KALYANSINGHPUR,AMOXICILLIN,W+03,,216,174,258
PHC_KALYANSINGHPUR,AMOXICILLIN,W+04,,223,174,272
PHC_KALYANSINGHPUR,AMOXICILLIN,W+05,,230,174,286
PHC_KALYANSINGHPUR,AMOXICILLIN,W+06,,237,174,300
PHC_KALYANSINGHPUR,OXYTOCIN,W-08,69,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-07,66,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-06,72,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-05,68,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-04,64,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-03,69,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-02,61,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W-01,67,,,
PHC_KALYANSINGHPUR,OXYTOCIN,W+01,,69,59,79
PHC_KALYANSINGHPUR,OXYTOCIN,W+02,,71,59,83
PHC_KALYANSINGHPUR,OXYTOCIN,W+03,,74,60,88
PHC_KALYANSINGHPUR,OXYTOCIN,W+04,,76,60,92
PHC_KALYANSINGHPUR,OXYTOCIN,W+05,,78,59,97
PHC_KALYANSINGHPUR,OXYTOCIN,W+06,,81,60,102
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-08,51,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-07,54,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-06,56,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-05,54,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-04,55,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-03,53,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-02,58,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W-01,65,,,
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+01,,57,49,65
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+02,,59,49,69
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+03,,61,50,72
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+04,,63,50,76
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+05,,65,50,80
PHC_KALYANSINGHPUR,RABIES_VACCINE,W+06,,67,49,85
PHC_KALYANSINGHPUR,PARACETAMOL,W-08,338,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-07,290,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-06,289,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-05,333,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-04,350,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-03,331,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-02,380,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W-01,381,,,
PHC_KALYANSINGHPUR,PARACETAMOL,W+01,,347,297,397
PHC_KALYANSINGHPUR,PARACETAMOL,W+02,,359,298,420
PHC_KALYANSINGHPUR,PARACETAMOL,W+03,,371,299,443
PHC_KALYANSINGHPUR,PARACETAMOL,W+04,,383,299,467
PHC_KALYANSINGHPUR,PARACETAMOL,W+05,,394,298,490
PHC_KALYANSINGHPUR,PARACETAMOL,W+06,,406,297,515
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-08,42,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-07,38,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-06,39,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-05,38,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-04,41,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-03,45,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-02,50,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W-01,42,,,
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+01,,45,39,51
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+02,,47,40,54
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+03,,48,39,57
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+04,,50,39,61
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+05,,51,39,63
PHC_KALYANSINGHPUR,SNAKE_ANTIVENOM,W+06,,53,39,67
PHC_BHAWANIPATNA,ORS_ZINC,W-08,400,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-07,433,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-06,392,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-05,459,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-04,444,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-03,424,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-02,480,,,
PHC_BHAWANIPATNA,ORS_ZINC,W-01,415,,,
PHC_BHAWANIPATNA,ORS_ZINC,W+01,,456,390,522
PHC_BHAWANIPATNA,ORS_ZINC,W+02,,471,391,551
PHC_BHAWANIPATNA,ORS_ZINC,W+03,,487,393,581
PHC_BHAWANIPATNA,ORS_ZINC,W+04,,502,392,612
PHC_BHAWANIPATNA,ORS_ZINC,W+05,,518,392,644
PHC_BHAWANIPATNA,ORS_ZINC,W+06,,533,390,676
PHC_BHAWANIPATNA,ARTESUNATE,W-08,242,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-07,248,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-06,211,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-05,236,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-04,225,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-03,280,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-02,257,,,
PHC_BHAWANIPATNA,ARTESUNATE,W-01,232,,,
PHC_BHAWANIPATNA,ARTESUNATE,W+01,,252,216,288
PHC_BHAWANIPATNA,ARTESUNATE,W+02,,261,217,305
PHC_BHAWANIPATNA,ARTESUNATE,W+03,,269,217,321
PHC_BHAWANIPATNA,ARTESUNATE,W+04,,278,217,339
PHC_BHAWANIPATNA,ARTESUNATE,W+05,,286,216,356
PHC_BHAWANIPATNA,ARTESUNATE,W+06,,295,216,374
PHC_BHAWANIPATNA,AMOXICILLIN,W-08,296,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-07,356,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-06,328,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-05,366,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-04,361,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-03,396,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-02,368,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W-01,407,,,
PHC_BHAWANIPATNA,AMOXICILLIN,W+01,,355,304,406
PHC_BHAWANIPATNA,AMOXICILLIN,W+02,,367,305,429
PHC_BHAWANIPATNA,AMOXICILLIN,W+03,,379,306,452
PHC_BHAWANIPATNA,AMOXICILLIN,W+04,,391,305,477
PHC_BHAWANIPATNA,AMOXICILLIN,W+05,,403,305,501
PHC_BHAWANIPATNA,AMOXICILLIN,W+06,,415,303,527
PHC_BHAWANIPATNA,OXYTOCIN,W-08,120,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-07,114,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-06,120,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-05,115,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-04,128,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-03,121,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-02,134,,,
PHC_BHAWANIPATNA,OXYTOCIN,W-01,132,,,
PHC_BHAWANIPATNA,OXYTOCIN,W+01,,121,104,138
PHC_BHAWANIPATNA,OXYTOCIN,W+02,,125,104,146
PHC_BHAWANIPATNA,OXYTOCIN,W+03,,129,104,154
PHC_BHAWANIPATNA,OXYTOCIN,W+04,,133,104,162
PHC_BHAWANIPATNA,OXYTOCIN,W+05,,137,104,170
PHC_BHAWANIPATNA,OXYTOCIN,W+06,,141,103,179
PHC_BHAWANIPATNA,RABIES_VACCINE,W-08,90,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-07,86,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-06,88,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-05,100,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-04,105,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-03,101,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-02,106,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W-01,99,,,
PHC_BHAWANIPATNA,RABIES_VACCINE,W+01,,101,87,115
PHC_BHAWANIPATNA,RABIES_VACCINE,W+02,,104,87,121
PHC_BHAWANIPATNA,RABIES_VACCINE,W+03,,108,87,129
PHC_BHAWANIPATNA,RABIES_VACCINE,W+04,,111,87,135
PHC_BHAWANIPATNA,RABIES_VACCINE,W+05,,115,87,143
PHC_BHAWANIPATNA,RABIES_VACCINE,W+06,,118,87,149
PHC_BHAWANIPATNA,PARACETAMOL,W-08,482,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-07,525,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-06,535,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-05,554,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-04,600,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-03,550,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-02,576,,,
PHC_BHAWANIPATNA,PARACETAMOL,W-01,658,,,
PHC_BHAWANIPATNA,PARACETAMOL,W+01,,608,520,696
PHC_BHAWANIPATNA,PARACETAMOL,W+02,,629,523,735
PHC_BHAWANIPATNA,PARACETAMOL,W+03,,649,523,775
PHC_BHAWANIPATNA,PARACETAMOL,W+04,,670,523,817
PHC_BHAWANIPATNA,PARACETAMOL,W+05,,690,521,859
PHC_BHAWANIPATNA,PARACETAMOL,W+06,,711,520,902
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-08,76,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-07,65,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-06,73,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-05,78,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-04,77,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-03,74,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-02,80,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W-01,91,,,
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+01,,80,69,91
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+02,,83,69,97
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+03,,86,70,102
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+04,,88,69,107
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+05,,91,69,113
PHC_BHAWANIPATNA,SNAKE_ANTIVENOM,W+06,,94,69,119
PHC_DHARAMGARH,ORS_ZINC,W-08,419,,,
PHC_DHARAMGARH,ORS_ZINC,W-07,441,,,
PHC_DHARAMGARH,ORS_ZINC,W-06,468,,,
PHC_DHARAMGARH,ORS_ZINC,W-05,467,,,
PHC_DHARAMGARH,ORS_ZINC,W-04,431,,,
PHC_DHARAMGARH,ORS_ZINC,W-03,397,,,
PHC_DHARAMGARH,ORS_ZINC,W-02,446,,,
PHC_DHARAMGARH,ORS_ZINC,W-01,500,,,
PHC_DHARAMGARH,ORS_ZINC,W+01,,456,390,522
PHC_DHARAMGARH,ORS_ZINC,W+02,,471,391,551
PHC_DHARAMGARH,ORS_ZINC,W+03,,487,393,581
PHC_DHARAMGARH,ORS_ZINC,W+04,,502,392,612
PHC_DHARAMGARH,ORS_ZINC,W+05,,518,392,644
PHC_DHARAMGARH,ORS_ZINC,W+06,,533,390,676
PHC_DHARAMGARH,ARTESUNATE,W-08,249,,,
PHC_DHARAMGARH,ARTESUNATE,W-07,260,,,
PHC_DHARAMGARH,ARTESUNATE,W-06,231,,,
PHC_DHARAMGARH,ARTESUNATE,W-05,257,,,
PHC_DHARAMGARH,ARTESUNATE,W-04,249,,,
PHC_DHARAMGARH,ARTESUNATE,W-03,257,,,
PHC_DHARAMGARH,ARTESUNATE,W-02,238,,,
PHC_DHARAMGARH,ARTESUNATE,W-01,243,,,
PHC_DHARAMGARH,ARTESUNATE,W+01,,252,216,288
PHC_DHARAMGARH,ARTESUNATE,W+02,,261,217,305
PHC_DHARAMGARH,ARTESUNATE,W+03,,269,217,321
PHC_DHARAMGARH,ARTESUNATE,W+04,,278,217,339
PHC_DHARAMGARH,ARTESUNATE,W+05,,286,216,356
PHC_DHARAMGARH,ARTESUNATE,W+06,,295,216,374
PHC_DHARAMGARH,AMOXICILLIN,W-08,313,,,
PHC_DHARAMGARH,AMOXICILLIN,W-07,283,,,
PHC_DHARAMGARH,AMOXICILLIN,W-06,318,,,
PHC_DHARAMGARH,AMOXICILLIN,W-05,355,,,
PHC_DHARAMGARH,AMOXICILLIN,W-04,337,,,
PHC_DHARAMGARH,AMOXICILLIN,W-03,323,,,
PHC_DHARAMGARH,AMOXICILLIN,W-02,357,,,
PHC_DHARAMGARH,AMOXICILLIN,W-01,333,,,
PHC_DHARAMGARH,AMOXICILLIN,W+01,,355,304,406
PHC_DHARAMGARH,AMOXICILLIN,W+02,,367,305,429
PHC_DHARAMGARH,AMOXICILLIN,W+03,,379,306,452
PHC_DHARAMGARH,AMOXICILLIN,W+04,,391,305,477
PHC_DHARAMGARH,AMOXICILLIN,W+05,,403,305,501
PHC_DHARAMGARH,AMOXICILLIN,W+06,,415,303,527
PHC_DHARAMGARH,OXYTOCIN,W-08,112,,,
PHC_DHARAMGARH,OXYTOCIN,W-07,96,,,
PHC_DHARAMGARH,OXYTOCIN,W-06,110,,,
PHC_DHARAMGARH,OXYTOCIN,W-05,117,,,
PHC_DHARAMGARH,OXYTOCIN,W-04,103,,,
PHC_DHARAMGARH,OXYTOCIN,W-03,124,,,
PHC_DHARAMGARH,OXYTOCIN,W-02,111,,,
PHC_DHARAMGARH,OXYTOCIN,W-01,124,,,
PHC_DHARAMGARH,OXYTOCIN,W+01,,121,104,138
PHC_DHARAMGARH,OXYTOCIN,W+02,,125,104,146
PHC_DHARAMGARH,OXYTOCIN,W+03,,129,104,154
PHC_DHARAMGARH,OXYTOCIN,W+04,,133,104,162
PHC_DHARAMGARH,OXYTOCIN,W+05,,137,104,170
PHC_DHARAMGARH,OXYTOCIN,W+06,,141,103,179
PHC_DHARAMGARH,RABIES_VACCINE,W-08,79,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-07,90,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-06,87,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-05,92,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-04,105,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-03,97,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-02,109,,,
PHC_DHARAMGARH,RABIES_VACCINE,W-01,113,,,
PHC_DHARAMGARH,RABIES_VACCINE,W+01,,101,87,115
PHC_DHARAMGARH,RABIES_VACCINE,W+02,,104,87,121
PHC_DHARAMGARH,RABIES_VACCINE,W+03,,108,87,129
PHC_DHARAMGARH,RABIES_VACCINE,W+04,,111,87,135
PHC_DHARAMGARH,RABIES_VACCINE,W+05,,115,87,143
PHC_DHARAMGARH,RABIES_VACCINE,W+06,,118,87,149
PHC_DHARAMGARH,PARACETAMOL,W-08,508,,,
PHC_DHARAMGARH,PARACETAMOL,W-07,494,,,
PHC_DHARAMGARH,PARACETAMOL,W-06,496,,,
PHC_DHARAMGARH,PARACETAMOL,W-05,588,,,
PHC_DHARAMGARH,PARACETAMOL,W-04,670,,,
PHC_DHARAMGARH,PARACETAMOL,W-03,582,,,
PHC_DHARAMGARH,PARACETAMOL,W-02,640,,,
PHC_DHARAMGARH,PARACETAMOL,W-01,672,,,
PHC_DHARAMGARH,PARACETAMOL,W+01,,608,520,696
PHC_DHARAMGARH,PARACETAMOL,W+02,,629,523,735
PHC_DHARAMGARH,PARACETAMOL,W+03,,649,523,775
PHC_DHARAMGARH,PARACETAMOL,W+04,,670,523,817
PHC_DHARAMGARH,PARACETAMOL,W+05,,690,521,859
PHC_DHARAMGARH,PARACETAMOL,W+06,,711,520,902
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-08,75,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-07,79,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-06,84,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-05,71,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-04,69,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-03,73,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-02,74,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W-01,86,,,
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+01,,80,69,91
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+02,,83,69,97
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+03,,86,70,102
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+04,,88,69,107
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+05,,91,69,113
PHC_DHARAMGARH,SNAKE_ANTIVENOM,W+06,,94,69,119
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-08,238,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-07,220,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-06,257,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-05,266,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-04,232,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-03,266,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-02,280,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W-01,244,,,
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+01,,260,223,297
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+02,,269,224,314
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+03,,278,224,332
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+04,,287,224,350
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+05,,296,224,368
PHC_THUAMUL_RAMPUR,ORS_ZINC,W+06,,304,222,386
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-08,141,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-07,149,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-06,121,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-05,121,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-04,134,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-03,150,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-02,163,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W-01,146,,,
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+01,,144,124,164
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+02,,149,124,174
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+03,,154,124,184
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+04,,159,125,193
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+05,,164,124,204
PHC_THUAMUL_RAMPUR,ARTESUNATE,W+06,,169,124,214
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-08,193,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-07,164,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-06,199,,,
PHC_THUAMUL_RAMPUR,AMOXICILLIN,W-05,200,,,
